AreaCode,Phone,City,State,Zip,HasChild,Salary,Rate,ChildExemp
314,1001865,EDGERTON,MO,64444,Y,3174000,6.0,1200
478,1000121,FLOVILLA,GA,30216,N,2887000,6.0,0
207,1011567,EAST POLAND,ME,4230,N,146500,8.5,0
410,1000570,UPPER FAIRMOUNT,MD,21867,Y,4710000,4.75,2400
732,1000318,NEWARK,NJ,7188,N,1865000,8.97,0
202,1004960,WASHINGTON,DC,20453,N,4770500,9.0,0
406,1009822,LAVINA,MT,59046,N,3131500,6.9,0
878,1001274,LINDEN,PA,17744,Y,2941000,3.07,0
787,1004358,SAN JUAN,PR,924,Y,4431500,0.0,0
765,1000000,CRAWFORDSVILLE,IN,47939,N,2338500,3.4,0
405,1000237,BROKEN BOW,OK,74728,N,880000,6.25,0
864,1001387,REEVESVILLE,SC,29471,N,410000,7.0,0
276,1000872,FAIRFAX,VA,22037,N,2900500,5.75,0
402,1000461,WATERLOO,NE,68069,Y,496000,6.84,103
508,1000668,WEST ROXBURY,MA,2132,N,3573500,5.3,0
720,1004748,FLAGLER,CO,80815,N,2014500,4.63,0
603,1008016,MOUNT WASHINGTON,NH,3589,Y,1472000,0.0,0
308,1003932,BARTLETT,NE,68622,N,636000,6.84,0
623,1003507,TUCSON,AZ,85703,Y,1461500,5.04,2300
636,1001031,ELLSINORE,MO,63937,Y,3206000,6.0,1200
541,1001556,BEAVERTON,OR,97077,N,2095000,9.0,0
801,1005648,BRYCE CANYON,UT,84717,N,2933500,7.0,0
406,1012700,BASIN,MT,59631,Y,4195500,6.9,1900
858,1000176,MEADOW VALLEY,CA,95956,N,2899500,9.3,0
571,1000310,VIRGINIA BEACH,VA,23458,Y,2849500,5.75,900
603,1004249,ROCHESTER,NH,3867,N,4993500,0.0,0
562,1000446,WINCHESTER,CA,92596,N,5000,1.0,0
308,1004630,MCGREW,NE,69353,N,3854000,6.84,0
708,1001504,SAUNEMIN,IL,61769,Y,4799500,3.0,2000
803,1004677,GREENVILLE,SC,29698,Y,4498500,7.0,3300
907,1003667,ANCHORAGE,AK,99501,N,2518000,0.0,0
816,1003182,SAINT LOUIS,MO,63198,N,1293000,6.0,0
551,1002153,BARRINGTON,NJ,8007,Y,1990000,8.97,1500
563,1001380,LA PORTE CITY,IA,50651,N,1287000,8.98,0
305,1000603,WIMAUMA,FL,33598,Y,3090500,0.0,0
401,1015376,CHARLESTOWN,RI,2813,N,2629000,0.0,0
662,1001105,VICKSBURG,MS,39183,N,4521000,5.0,0
985,1001237,BOYCE,LA,71409,Y,4766500,6.0,1000
401,1007555,ALBION,RI,2802,N,3437500,0.0,0
920,1000985,SHEBOYGAN,WI,53082,Y,449000,6.75,400
865,1001676,INDIAN MOUND,TN,37079,Y,4411000,0.0,0
931,1002706,CHATTANOOGA,TN,37406,Y,1859500,0.0,0
319,1002276,CEDAR RAPIDS,IA,52406,Y,891500,8.98,40
603,1011989,SANBORNTON,NH,3269,N,3738000,0.0,0
505,1002747,LAGUNA,NM,87026,Y,3847500,5.3,3300
336,1002353,TOBACCOVILLE,NC,27050,Y,4149500,8.25,3300
701,1008718,DAZEY,ND,58429,N,2902000,5.54,0
406,1003079,DE BORGIA,MT,59830,N,3199000,6.9,0
601,1004333,MONTPELIER,MS,39754,N,3678500,5.0,0
207,1010059,HUDSON,ME,4449,Y,2578000,8.5,2850
336,1001532,GREENSBORO,NC,27499,N,2427500,8.25,0
812,1002283,AVON,IN,46123,N,1136000,3.4,0
304,1013047,PALESTINE,WV,26160,Y,1911500,6.5,2000
240,1000934,HAGERSTOWN,MD,21748,N,4956000,4.75,0
419,1000753,CLEVELAND,OH,44193,N,523500,7.18,0
770,1001129,ACWORTH,GA,30101,Y,1061500,6.0,3000
816,1000611,OLNEY,MO,63370,N,261000,6.0,0
505,1007865,CEBOLLA,NM,87518,N,3418000,5.3,0
985,1003298,MARTHAVILLE,LA,71450,N,1581000,6.0,0
401,1016284,NARRAGANSETT,RI,2882,N,914500,0.0,0
865,1001226,LIMESTONE,TN,37681,Y,4776500,0.0,0
414,1003735,AMHERST JUNCTION,WI,54407,Y,1381000,6.75,400
401,1002382,BRADFORD,RI,2808,N,2032500,0.0,0
507,1002440,SPRINGFIELD,MN,56087,N,3500,5.35,0
920,1000302,LAKE MILLS,WI,53551,N,4556500,6.75,0
405,1003739,MARBLE CITY,OK,74945,N,4978000,6.25,0
270,1002683,IRVINGTON,KY,40146,N,4400000,6.0,0
870,1003264,WHITE HALL,AR,71602,Y,1965500,7.0,20
770,1001593,COCHRAN,GA,31014,Y,4958000,6.0,3000
302,1011572,WILMINGTON,DE,19894,N,3884000,5.95,0
308,1008330,NORFOLK,NE,68702,N,3044500,6.84,0
719,1004132,COMO,CO,80432,N,541500,4.63,0
307,1002720,JACKSON,WY,83001,Y,4173000,0.0,0
304,1017464,LINDSIDE,WV,24951,N,3872500,6.5,0
603,1013968,MONT VERNON,NH,3057,Y,2332500,0.0,0
785,1000605,BARNES,KS,66933,Y,2339000,6.45,2250
936,1000598,ATASCOSA,TX,78002,Y,1016500,0.0,0
240,1002464,BETHESDA,MD,20889,N,86500,4.75,0
971,1002473,DEPOE BAY,OR,97341,N,3472500,9.0,0
732,1002120,TRENTON,NJ,8629,N,1349000,8.97,0
515,1002924,QUIMBY,IA,51049,N,3345000,8.98,0
414,1003548,HORTONVILLE,WI,54944,N,3791000,6.75,0
423,1002607,LYLES,TN,37098,N,3992500,0.0,0
912,1000674,MCDONOUGH,GA,30252,N,3787500,6.0,0
702,1007936,LAS VEGAS,NV,89169,Y,1463500,0.0,0
505,1004709,BERINO,NM,88024,Y,4350500,5.3,3300
309,1000516,CISCO,IL,61830,N,3168500,3.0,0
606,1000543,DENNISTON,KY,40316,N,2895000,6.0,0
352,1000682,MELBOURNE BEACH,FL,32951,N,4346000,0.0,0
507,1000122,DULUTH,MN,55812,N,1895000,7.85,0
802,1015141,PROCTOR,VT,5765,N,4713500,9.5,0
704,1002679,HUBERT,NC,28539,Y,2349000,8.25,3300
406,1012521,MELROSE,MT,59743,N,1636500,6.9,0
715,1002830,GRANTON,WI,54436,N,2951500,6.75,0
808,1002402,KEALAKEKUA,HI,96750,Y,1959500,8.25,1040
859,1001457,SAINT CHARLES,KY,42453,Y,559500,6.0,20
614,1001524,DUBLIN,OH,43017,N,3117500,7.18,0
571,1001083,STANARDSVILLE,VA,22973,Y,2370500,5.75,900
765,1002458,WOLCOTT,IN,47995,Y,447500,3.4,1000
661,1000331,CARMICHAEL,CA,95608,N,2791000,9.3,0
203,1008410,WESTPORT,CT,6889,Y,580000,5.0,0
304,1015208,JUMPING BRANCH,WV,25969,Y,2921000,6.5,2000
918,1005238,PUTNAM,OK,73659,Y,422000,6.25,1000
313,1001532,KINGSLEY,MI,49649,Y,91500,3.9,3100
562,1000312,SAN FRANCISCO,CA,94125,N,2707500,9.3,0
253,1002185,LITTLEROCK,WA,98556,Y,3642500,0.0,0
219,1000498,SOUTH BEND,IN,46604,N,3624000,3.4,0
608,1000106,WATERTOWN,WI,53094,N,1511000,6.75,0
360,1000124,TACOMA,WA,98433,Y,4084000,0.0,0
701,1008313,WHITE EARTH,ND,58794,Y,3150000,5.54,3300
248,1001386,ALBION,MI,49224,N,3959000,3.9,0
240,1002250,POINT OF ROCKS,MD,21777,Y,3202500,4.75,2400
605,1004510,SIOUX FALLS,SD,57198,N,2847000,0.0,0
310,1000067,LOS ANGELES,CA,90082,Y,2649000,9.3,272
573,1002594,DREXEL,MO,64742,N,1610500,6.0,0
501,1000973,JUNCTION CITY,AR,71749,N,3491000,7.0,0
702,1007446,LAS VEGAS,NV,89164,Y,523500,0.0,0
913,1003051,PFEIFER,KS,67660,Y,2063000,6.45,2250
828,1000841,BONLEE,NC,27213,N,673500,8.25,0
208,1018726,DECLO,ID,83323,N,1421500,7.8,0
802,1011649,JERICHO,VT,5465,Y,4792500,9.5,3300
404,1000173,COLUMBUS,GA,31917,Y,4063000,6.0,3000
507,1001547,NEW AUBURN,MN,55366,Y,550000,7.85,3300
816,1002516,JOPLIN,MO,64801,N,1562500,6.0,0
205,1003377,ATHENS,AL,35614,Y,1956500,5.0,300
878,1000503,PECKVILLE,PA,18452,Y,677500,3.07,0
303,1004118,SOUTH FORK,CO,81154,Y,4166000,4.63,0
252,1002538,THURMOND,NC,28683,N,3085000,8.25,0
406,1015756,HATHAWAY,MT,59333,Y,2254000,6.9,1900
918,1004574,GRAHAM,OK,73437,Y,3947500,6.25,1000
314,1002068,GILLIAM,MO,65330,N,2127000,6.0,0
812,1002157,MAYS,IN,46155,N,2121000,3.4,0
603,1012631,CENTER BARNSTEAD,NH,3225,Y,573500,0.0,0
808,1014701,CAMP H M SMITH,HI,96861,N,1122000,8.25,0
304,1014779,THORNTON,WV,26440,Y,700500,6.5,2000
406,1010278,LAME DEER,MT,59043,Y,2992500,6.9,1900
406,1011783,ROUNDUP,MT,59073,Y,858000,6.9,1900
808,1000115,WAHIAWA,HI,96786,N,4456500,8.25,0
862,1001003,OAK RIDGE,NJ,7438,Y,3652500,8.97,1500
216,1000853,CANAL FULTON,OH,44614,Y,3535500,7.18,1300
401,1016322,TIVERTON,RI,2878,N,1597000,0.0,0
848,1000827,OLDWICK,NJ,8858,Y,4776000,8.97,1500
425,1002742,BOW,WA,98232,N,3651500,0.0,0
318,1003248,BATON ROUGE,LA,70874,N,2437000,6.0,0
207,1015202,FORT KENT,ME,4743,Y,2428000,8.5,2850
307,1017151,TETON VILLAGE,WY,83025,N,4253000,0.0,0
602,1000499,TUCSON,AZ,85726,Y,3114500,5.04,2300
307,1012926,HUDSON,WY,82515,N,1343500,0.0,0
610,1001535,WEBSTER,PA,15087,Y,1686500,3.07,0
507,1002555,MONTICELLO,MN,55565,N,1745500,7.85,0
508,1000348,FALL RIVER,MA,2720,N,2470000,5.3,0
928,1000835,PHOENIX,AZ,85039,N,3304500,5.04,0
641,1001535,WATERLOO,IA,50704,Y,732500,8.98,40
406,1018503,GALLATIN GATEWAY,MT,59730,Y,433000,6.9,1900
351,1000066,EAST TAUNTON,MA,2718,N,3246500,5.3,0
570,1000805,PHILADELPHIA,PA,19142,Y,4598000,3.07,0
203,1001364,NEW HAVEN,CT,6503,N,1877000,5.0,0
859,1003419,GLENDALE,KY,42740,Y,4771500,6.0,20
757,1001386,HENRICO,VA,23231,Y,1186500,5.75,900
505,1010601,REHOBOTH,NM,87322,N,1319000,5.3,0
413,1001055,WESTFIELD,MA,1085,Y,1720500,5.3,1000
601,1003574,MIDNIGHT,MS,39115,Y,4346500,5.0,1500
308,1005900,CHAMBERS,NE,68725,N,1194500,6.84,0
337,1000786,REEVES,LA,70658,Y,934000,6.0,1000
603,1010685,ASHUELOT,NH,3441,Y,2281500,0.0,0
754,1000647,GIBSONTON,FL,33534,N,3496000,0.0,0
305,1000465,NAPLES,FL,34110,N,1735500,0.0,0
907,1012331,BARROW,AK,99723,Y,1661000,0.0,0
302,1003755,WILMINGTON,DE,19850,N,17500,3.05,0
939,1000667,SAN JUAN,PR,926,N,878500,0.0,0
701,1005259,MARSHALL,ND,58644,N,1223000,5.54,0
302,1007909,NEWARK,DE,19718,Y,379500,5.95,110
914,1000026,ROCHESTER,NY,14623,Y,622500,6.85,1000
646,1000545,VOORHEESVILLE,NY,12186,N,4660000,6.85,0
812,1002977,EVANSVILLE,IN,47728,Y,4768000,3.4,1000
985,1003699,HAMMOND,LA,70401,Y,811000,6.0,1000
808,1015351,HONOLULU,HI,96841,N,4358500,8.25,0
251,1002475,CHATOM,AL,36518,Y,4472000,5.0,300
931,1002541,NASHVILLE,TN,37247,N,1812500,0.0,0
808,1011746,KULA,HI,96790,Y,3052000,8.25,1040
320,1001842,HASTINGS,MN,55033,N,2694000,7.85,0
317,1000366,EVANSVILLE,IN,47716,Y,3934500,3.4,1000
405,1004613,CARTWRIGHT,OK,74731,Y,3190500,6.25,1000
603,1001325,MANCHESTER,NH,3107,Y,1545000,0.0,0
615,1001849,SUGAR TREE,TN,38380,N,528500,0.0,0
802,1000382,STAMFORD,VT,5352,Y,1233500,9.5,3300
870,1004786,MARSHALL,AR,72650,Y,1839500,7.0,20
229,1001217,HILLSBORO,GA,31038,N,3802000,6.0,0
606,1003741,RANSOM,KY,41558,N,115000,6.0,0
941,1000206,POMPANO BEACH,FL,33073,N,1724500,0.0,0
912,1000101,REIDSVILLE,GA,30499,Y,4164500,6.0,3000
615,1002533,RUTLEDGE,TN,37861,N,4173500,0.0,0
848,1001423,DEEPWATER,NJ,8023,Y,2758000,8.97,1500
551,1001456,EAST BRUNSWICK,NJ,8816,Y,3875000,8.97,1500
775,1003716,RENO,NV,89507,Y,2445000,0.0,0
775,1002415,LAS VEGAS,NV,89177,Y,4870500,0.0,0
318,1002842,NEW ORLEANS,LA,70170,N,3335500,6.0,0
317,1000468,NEW CARLISLE,IN,46552,Y,456500,3.4,1000
302,1000400,CHESWOLD,DE,19936,N,1493000,5.95,0
202,1008117,WASHINGTON,DC,20222,Y,2299500,9.0,1370
580,1002068,ALDERSON,OK,74522,N,440500,6.25,0
203,1009056,EAST KILLINGLY,CT,6243,N,3622000,5.0,0
862,1002121,MILLVILLE,NJ,8332,N,2045500,8.97,0
661,1000002,HOOPA,CA,95546,N,4814000,9.3,0
631,1001201,GLEN OAKS,NY,11004,N,3624000,6.85,0
435,1000541,OGDEN,UT,84201,Y,742500,7.0,2475
937,1000177,KILLBUCK,OH,44637,Y,917500,7.18,1300
978,1000757,WARREN,MA,1083,Y,2369000,5.3,1000
603,1000373,NEW BOSTON,NH,3070,Y,1012500,0.0,0
307,1001891,LINCH,WY,82640,N,3725000,0.0,0
334,1003727,GREEN POND,AL,35074,Y,3909500,5.0,300
704,1002284,ROXBORO,NC,27573,N,2829500,8.25,0
623,1003423,PATAGONIA,AZ,85624,Y,4313500,5.04,2300
775,1004519,AMARGOSA VALLEY,NV,89020,Y,3596500,0.0,0
207,1010078,HALLOWELL,ME,4347,Y,457000,8.5,2850
641,1001181,WEST BRANCH,IA,52358,Y,2619000,8.98,40
501,1003006,CHARLOTTE,AR,72522,N,4270000,7.0,0
573,1000663,KANSAS CITY,MO,64185,Y,1241500,6.0,1200
406,1015524,BOX ELDER,MT,59521,Y,412500,6.9,1900
803,1002017,NORTH MYRTLE BEACH,SC,29597,N,275500,7.0,0
208,1007882,RATHDRUM,ID,83858,N,3036500,7.8,0
502,1002589,FRANKFORT,KY,40619,Y,692500,6.0,20
803,1000463,STATE PARK,SC,29147,N,2606000,7.0,0
406,1009474,BELGRADE,MT,59714,Y,4343500,6.9,1900
401,1008222,BLOCK ISLAND,RI,2807,N,1897500,0.0,0
302,1007060,DAGSBORO,DE,19939,N,2330000,5.95,0
231,1001537,MULLIKEN,MI,48861,N,4726000,3.9,0
541,1002801,MANNING,OR,97125,Y,4326000,9.0,159
360,1002048,AUBURN,WA,98071,Y,3906500,0.0,0
619,1000014,VENTURA,CA,93006,Y,2534000,9.3,272
307,1002266,SMOOT,WY,83126,N,1470000,0.0,0
541,1002657,WESTON,OR,97886,N,3641000,9.0,0
401,1011723,PROVIDENCE,RI,2907,Y,3451500,0.0,0
407,1000918,LAKE MARY,FL,32795,Y,402000,0.0,0
732,1000510,MERCHANTVILLE,NJ,8109,N,4432500,8.97,0
715,1003663,LODI,WI,53555,Y,2631500,6.75,400
443,1003036,ELLICOTT CITY,MD,21041,N,624500,4.75,0
234,1001424,MC CUTCHENVILLE,OH,44844,N,1721500,7.18,0
731,1000883,MEMPHIS,TN,38186,Y,3512000,0.0,0
860,1003190,FAIRFIELD,CT,6825,Y,3277000,5.0,0
406,1008282,ROUNDUP,MT,59072,Y,4818000,6.9,1900
703,1001336,DRY FORK,VA,24549,N,3850000,5.75,0
612,1002320,SANBORN,MN,56083,Y,4583000,7.85,3300
712,1001548,DENMARK,IA,52624,Y,545500,8.98,40
202,1018272,WASHINGTON,DC,20525,Y,314500,9.0,1370
786,1000475,GLENWOOD,FL,32722,N,4304500,0.0,0
907,1017359,ILIAMNA,AK,99606,N,497000,0.0,0
203,1009014,PUTNAM,CT,6260,N,1054500,5.0,0
309,1001323,RENAULT,IL,62279,N,923500,3.0,0
513,1000793,CANTON,OH,44735,N,4910000,7.18,0
860,1004841,PINE MEADOW,CT,6061,Y,3627500,5.0,0
585,1000729,VAILS GATE,NY,12584,Y,4929000,6.85,1000
270,1004357,PARIS,KY,40361,N,843500,6.0,0
260,1002161,BOGGSTOWN,IN,46110,Y,2556500,3.4,1000
808,1009488,FORT SHAFTER,HI,96858,Y,1819000,8.25,1040
678,1001084,ROME,GA,30162,Y,53500,6.0,3000
336,1000640,CHAPEL HILL,NC,27514,N,833000,8.25,0
605,1010456,FULTON,SD,57340,Y,4000,0.0,0
360,1001458,OLYMPIA,WA,98516,N,4384000,0.0,0
901,1001720,NORRIS,TN,37828,N,4871000,0.0,0
808,1001669,HANAPEPE,HI,96716,Y,778500,8.25,1040
754,1000323,LECANTO,FL,34460,N,2076500,0.0,0
931,1001610,MOSCOW,TN,38057,N,2638000,0.0,0
205,1002319,FACKLER,AL,35746,Y,1841500,5.0,300
517,1000739,MASS CITY,MI,49948,Y,2010500,3.9,3100
503,1003786,PILOT ROCK,OR,97868,Y,1818000,9.0,159
504,1002796,HAYES,LA,70646,N,511000,6.0,0
949,1000709,SANTA ANA,CA,92701,N,2237000,9.3,0
337,1002372,SHONGALOO,LA,71072,Y,4556500,6.0,1000
253,1001216,MABTON,WA,98935,N,3172000,0.0,0
580,1003858,OKLAHOMA CITY,OK,73117,N,738500,6.25,0
952,1002490,BRAINERD,MN,56401,N,3559000,7.85,0
901,1000466,DELANO,TN,37325,Y,1303500,0.0,0
302,1014211,GREENWOOD,DE,19950,Y,3870000,5.95,110
702,1007222,MONTELLO,NV,89830,N,3976000,0.0,0
615,1001673,DUCK RIVER,TN,38454,N,1432500,0.0,0
702,1009274,CARSON CITY,NV,89701,N,3462000,0.0,0
401,1013856,GLENDALE,RI,2826,N,4604500,0.0,0
702,1002581,WELLINGTON,NV,89444,N,2525500,0.0,0
971,1001363,BEND,OR,97707,Y,433000,9.0,159
601,1001528,WEBB,MS,38966,N,237500,5.0,0
541,1000251,PORTLAND,OR,97293,N,4260000,9.0,0
781,1001501,ABINGTON,MA,2351,N,1120500,5.3,0
651,1002127,BYRON,MN,55920,N,4972500,7.85,0
251,1002712,SYCAMORE,AL,35149,Y,3869000,5.0,300
641,1002583,COUNCIL BLUFFS,IA,51501,N,3926500,8.98,0
307,1018098,JACKSON,WY,83002,N,1500500,0.0,0
702,1009228,LAS VEGAS,NV,89138,N,1553000,0.0,0
205,1004440,HOLLY POND,AL,35083,N,2984500,5.0,0
702,1001048,LAS VEGAS,NV,89148,Y,661000,0.0,0
918,1005812,KONAWA,OK,74849,N,3407500,6.25,0
971,1003659,HUNTINGTON,OR,97907,Y,3264500,9.0,159
701,1012337,PENN,ND,58362,Y,334000,5.54,3300
803,1001302,LYDIA,SC,29079,N,2397500,7.0,0
701,1018818,ANETA,ND,58212,Y,4182000,5.54,3300
303,1000505,COLORADO SPRINGS,CO,80934,N,3476000,4.63,0
610,1001486,SCHWENKSVILLE,PA,19473,N,3156500,3.07,0
610,1001138,JAMES CREEK,PA,16657,N,4848500,3.07,0
434,1002123,PURCELLVILLE,VA,20134,N,2562000,5.75,0
228,1000913,OAKLAND,MS,38948,N,2175500,5.0,0
307,1018472,RECLUSE,WY,82725,Y,3681500,0.0,0
907,1003199,SCAMMON BAY,AK,99662,N,2335500,0.0,0
203,1005109,QUAKER HILL,CT,6375,N,1900000,5.0,0
787,1000848,AGUADILLA,PR,603,Y,4904000,0.0,0
651,1000318,BELTRAMI,MN,56517,Y,2312000,7.85,3300
217,1000323,AMBOY,IL,61310,N,2337000,3.0,0
801,1000222,HANKSVILLE,UT,84734,N,592500,7.0,0
205,1002613,BRIDGEPORT,AL,35740,Y,1562000,5.0,300
303,1004333,HOTCHKISS,CO,81419,N,610000,4.63,0
801,1005472,SALT LAKE CITY,UT,84189,N,2349000,7.0,0
763,1002658,SAINT PAUL,MN,55144,Y,3928500,7.85,3300
478,1000001,KENNESAW,GA,31144,N,1478500,6.0,0
203,1007252,BETHANY,CT,6524,N,2788000,5.0,0
252,1000741,ROCKY MOUNT,NC,27803,Y,4345500,8.25,3300
302,1006124,HARRINGTON,DE,19952,N,3978000,5.95,0
406,1007767,BIG SKY,MT,59716,Y,1791000,6.9,1900
503,1006133,FLORENCE,OR,97439,N,2368000,9.0,0
860,1005448,ABINGTON,CT,6230,N,1110000,5.0,0
701,1008265,CAVALIER,ND,58220,N,4550500,5.54,0
708,1001240,PERU,IL,61354,Y,4554500,3.0,2000
404,1000336,FORT STEWART,GA,31315,Y,113500,6.0,3000
239,1000525,TAMPA,FL,33630,Y,2719000,0.0,0
814,1000474,MELCROFT,PA,15462,Y,2495000,3.07,0
240,1004197,SEVERNA PARK,MD,21146,N,3286000,4.75,0
612,1000216,UNDERWOOD,MN,56586,Y,2841500,7.85,3300
907,1006775,LARSEN BAY,AK,99624,N,2372500,0.0,0
802,1010554,FRANKLIN,VT,5457,Y,4893000,9.5,3300
435,1000717,PROVO,UT,84606,N,2946500,7.0,0
662,1001312,PARCHMAN,MS,38738,N,1795500,5.0,0
207,1002603,LEVANT,ME,4456,N,1426500,8.5,0
208,1018835,PAUL,ID,83347,Y,3374500,7.8,3300
502,1000791,ERLANGER,KY,41018,Y,2135500,6.0,20
401,1006833,PAWTUCKET,RI,2862,Y,3469000,0.0,0
715,1001012,GILMAN,WI,54433,Y,4807000,6.75,400
605,1004125,JAVA,SD,57452,Y,1039000,0.0,0
513,1000484,BELMORE,OH,45815,Y,1347000,7.18,1300
731,1002088,ARDMORE,TN,38449,N,3948500,0.0,0
814,1001879,PILLOW,PA,17080,Y,3792000,3.07,0
651,1001223,PONEMAH,MN,56666,Y,3210000,7.85,3300
541,1001441,AMITY,OR,97101,N,720500,9.0,0
412,1000011,SPRUCE CREEK,PA,16683,Y,3072000,3.07,0
907,1005516,ANCHORAGE,AK,99517,N,4737500,0.0,0
301,1002847,TOWSON,MD,21204,Y,2576500,4.75,2400
620,1004276,LENEXA,KS,66215,Y,203500,6.45,2250
256,1004095,UNION GROVE,AL,35175,Y,2621500,5.0,300
203,1007867,CENTRAL VILLAGE,CT,6332,N,4964500,5.0,0
480,1001761,LAKE HAVASU CITY,AZ,86404,N,4478000,5.04,0
224,1001036,MOUNT PROSPECT,IL,60056,N,4873500,3.0,0
605,1007134,RIDGEVIEW,SD,57652,Y,3447000,0.0,0
208,1007815,SODA SPRINGS,ID,83276,N,174000,7.8,0
207,1001997,BRIDGTON,ME,4009,Y,506000,8.5,2850
215,1001148,PHILADELPHIA,PA,19109,N,4180000,3.07,0
901,1002737,PALMYRA,TN,37142,N,108500,0.0,0
954,1000100,FORT LAUDERDALE,FL,33313,Y,957000,0.0,0
208,1006618,GREENCREEK,ID,83533,Y,2417000,7.8,3300
605,1012316,SCENIC,SD,57780,N,1077000,0.0,0
253,1002404,SAINT JOHN,WA,99171,N,2205000,0.0,0
515,1003416,LARCHWOOD,IA,51241,Y,3776500,8.98,40
775,1000988,LAS VEGAS,NV,89154,N,2907000,0.0,0
603,1016842,DEERFIELD,NH,3037,N,4361500,0.0,0
301,1000241,WHALEYVILLE,MD,21872,Y,3172500,4.75,2400
859,1000369,GRAY HAWK,KY,40434,Y,4180000,6.0,20
520,1001729,PAYSON,AZ,85541,N,4928500,5.04,0
603,1009545,ANTRIM,NH,3440,Y,697000,0.0,0
210,1000331,FORT WORTH,TX,76137,Y,3924500,0.0,0
918,1005413,MCCURTAIN,OK,74944,N,4301000,6.25,0
541,1004739,VIDA,OR,97488,Y,4583000,9.0,159
573,1000140,SAINT LOUIS,MO,63136,Y,2212000,6.0,1200
701,1001556,FORTUNA,ND,58844,Y,2511500,5.54,3300
318,1002765,SIMMESPORT,LA,71369,Y,1193000,6.0,1000
229,1000423,FORT OGLETHORPE,GA,30742,Y,3626500,6.0,3000
313,1001291,NATIONAL CITY,MI,48748,N,1669500,3.9,0
301,1003239,RHODESDALE,MD,21659,Y,3640000,4.75,2400
304,1010599,GLEN ROGERS,WV,25848,Y,3318500,6.5,2000
228,1001895,RED BANKS,MS,38661,Y,1839000,5.0,1500
256,1001697,MOBILE,AL,36633,N,850000,5.0,0
308,1002689,LOUISVILLE,NE,68037,Y,2890000,6.84,103
781,1000274,BOSTON,MA,2133,Y,804000,5.3,1000
251,1002021,PARRISH,AL,35580,N,4126000,5.0,0
580,1001572,TUSKAHOMA,OK,74574,N,2141500,6.25,0
303,1004819,SANFORD,CO,81151,N,3102500,4.63,0
603,1014053,WESTMORELAND,NH,3467,Y,4596500,0.0,0
317,1000355,HUNTINGTON,IN,46750,Y,2070000,3.4,1000
908,1001069,FORT MONMOUTH,NJ,7703,Y,3318000,8.97,1500
808,1000305,HONOLULU,HI,96846,N,1814500,8.25,0
402,1009141,FARNAM,NE,69029,N,4489000,6.84,0
908,1000416,EAST HANOVER,NJ,7936,N,1591000,8.97,0
775,1002269,HENDERSON,NV,89015,N,1405000,0.0,0
808,1003004,KAPOLEI,HI,96707,N,1020500,8.25,0
803,1000238,COLUMBIA,SC,29206,Y,379000,7.0,3300
267,1001181,MATAMORAS,PA,18336,Y,1167500,3.07,0
701,1015284,OBERON,ND,58357,N,2803000,5.54,0
787,1000082,AGUADILLA,PR,603,Y,2432500,0.0,0
217,1001421,EAST ALTON,IL,62024,N,3607500,3.0,0
307,1005263,FRANNIE,WY,82423,N,4448500,0.0,0
225,1001152,METAIRIE,LA,70001,Y,4704500,6.0,1000
218,1000403,CYRUS,MN,56323,Y,1932500,7.85,3300
947,1001045,CORNELL,MI,49818,Y,235000,3.9,3100
701,1013810,ROLLA,ND,58367,N,4344500,5.54,0
307,1005126,COWLEY,WY,82420,N,348000,0.0,0
636,1002887,HIGHLANDVILLE,MO,65669,Y,3235500,6.0,1200
215,1000480,HARRISBURG,PA,17101,N,1533000,3.07,0
605,1005071,UTICA,SD,57067,N,1680000,0.0,0
208,1012575,DOWNEY,ID,83234,N,1812500,7.8,0
317,1001582,IDAVILLE,IN,47950,Y,2056000,3.4,1000
201,1002068,ELIZABETH,NJ,7207,Y,2910000,8.97,1500
256,1002801,GRAND BAY,AL,36541,Y,3191500,5.0,300
304,1004093,ELIZABETH,WV,26143,N,4241000,6.5,0
318,1002550,COVINGTON,LA,70434,N,3026500,6.0,0
308,1008881,WOOD RIVER,NE,68883,Y,4094000,6.84,103
810,1000297,GRAND RAPIDS,MI,49528,Y,4981500,3.9,3100
781,1000041,FRAMINGHAM,MA,1705,N,4839500,5.3,0
208,1018314,PONDERAY,ID,83852,N,683500,7.8,0
808,1012146,KUNIA,HI,96759,N,4561500,8.25,0
320,1001808,HOWARD LAKE,MN,55349,Y,2184000,7.85,3300
240,1002252,BLOOMINGTON,MD,21523,N,4028500,4.75,0
907,1012932,PILOT STATION,AK,99650,Y,1957500,0.0,0
785,1000380,LEAVENWORTH,KS,66048,N,4770000,6.45,0
419,1000578,ROCK CREEK,OH,44084,Y,3248500,7.18,1300
302,1002378,NEWARK,DE,19715,N,3016000,5.95,0
505,1017122,VELARDE,NM,87582,N,3653500,5.3,0
843,1005972,STARTEX,SC,29377,N,2306000,7.0,0
620,1004365,TOPEKA,KS,66647,N,4831500,6.45,0
907,1018425,TAKOTNA,AK,99675,N,1766000,0.0,0
316,1001247,HAMILTON,KS,66853,Y,2025000,6.45,2250
985,1000584,BUSH,LA,70431,N,1492500,6.0,0
423,1001748,SODDY DAISY,TN,37379,Y,4418000,0.0,0
541,1005866,PORTLAND,OR,97210,N,3073000,9.0,0
304,1014157,SANDSTONE,WV,25985,N,400500,6.5,0
